snapped_at,market_index
2021-10-18 00:00:00+00:00,29.396683285958968
2021-10-19 00:00:00+00:00,29.33519809614651
2021-10-20 00:00:00+00:00,29.738384729154795
2021-10-21 00:00:00+00:00,31.493639167068967
2021-10-22 00:00:00+00:00,30.769502337200386
2021-10-23 00:00:00+00:00,31.0793117087999
2021-10-24 00:00:00+00:00,31.46579633336081
2021-10-25 00:00:00+00:00,31.409769801026627
2021-10-26 00:00:00+00:00,32.198580109487295
2021-10-27 00:00:00+00:00,31.739764939051785
2021-10-28 00:00:00+00:00,29.223534946261523
2021-10-29 00:00:00+00:00,31.462190202250675
2021-10-30 00:00:00+00:00,32.22333026928823
2021-10-31 00:00:00+00:00,31.32988812030339
2021-11-01 00:00:00+00:00,31.82942100380832
2021-11-02 00:00:00+00:00,32.52625554093522
2021-11-03 00:00:00+00:00,33.57740484289978
2021-11-04 00:00:00+00:00,34.91974001721342
2021-11-05 00:00:00+00:00,34.78343795784023
2021-11-06 00:00:00+00:00,34.318883590397384
2021-11-07 00:00:00+00:00,35.00303511791042
2021-11-08 00:00:00+00:00,35.93794531453661
2021-11-09 00:00:00+00:00,37.59425293941135
2021-11-10 00:00:00+00:00,37.6622951303362
2021-11-11 00:00:00+00:00,35.948399756348834
2021-11-12 00:00:00+00:00,36.52275644254524
2021-11-13 00:00:00+00:00,35.80590824231439
2021-11-14 00:00:00+00:00,36.881709982569035
2021-11-15 00:00:00+00:00,37.10844242054877
2021-11-16 00:00:00+00:00,36.25041007868097
2021-11-17 00:00:00+00:00,33.93038209845144
2021-11-18 00:00:00+00:00,34.31039265485544
2021-11-19 00:00:00+00:00,31.570714940482148
2021-11-20 00:00:00+00:00,33.9132758025179
2021-11-21 00:00:00+00:00,35.01639848147039
2021-11-22 00:00:00+00:00,34.80009942220595
2021-11-23 00:00:00+00:00,33.29790159227453
2021-11-24 00:00:00+00:00,33.983295719258074
2021-11-25 00:00:00+00:00,32.726912112564236
2021-11-26 00:00:00+00:00,33.77886827078956
2021-11-27 00:00:00+00:00,30.42554395078175
2021-11-28 00:00:00+00:00,30.823996624467
2021-11-29 00:00:00+00:00,31.686276523789992
2021-11-30 00:00:00+00:00,32.6588411896033
2021-12-01 00:00:00+00:00,32.89422625882384
2021-12-02 00:00:00+00:00,32.94480887637169
2021-12-03 00:00:00+00:00,32.71207342030282
2021-12-04 00:00:00+00:00,30.933523809457217
2021-12-05 00:00:00+00:00,28.049411458525842
2021-12-06 00:00:00+00:00,27.25470186394924
2021-12-07 00:00:00+00:00,28.14562465250092
2021-12-08 00:00:00+00:00,28.032900198209806
2021-12-09 00:00:00+00:00,28.58441401276145
2021-12-10 00:00:00+00:00,26.935427881547458
2021-12-11 00:00:00+00:00,25.74916641308477
2021-12-12 00:00:00+00:00,26.911700366286848
2021-12-13 00:00:00+00:00,27.331913982793516
2021-12-14 00:00:00+00:00,24.892138422776522
2021-12-15 00:00:00+00:00,26.248575368859107
2021-12-16 00:00:00+00:00,27.305437600472917
2021-12-17 00:00:00+00:00,26.55263426582383
2021-12-18 00:00:00+00:00,26.38863088755117
2021-12-19 00:00:00+00:00,27.08975500033445
2021-12-20 00:00:00+00:00,26.79279312986284
2021-12-21 00:00:00+00:00,26.949499262818293
2021-12-22 00:00:00+00:00,27.930044671118146
2021-12-23 00:00:00+00:00,28.108981188290755
2021-12-24 00:00:00+00:00,29.64416526832453
2021-12-25 00:00:00+00:00,28.904169408827098
2021-12-26 00:00:00+00:00,29.280214434120815
2021-12-27 00:00:00+00:00,29.496697203249994
2021-12-28 00:00:00+00:00,29.564434191114525
2021-12-29 00:00:00+00:00,27.513321275210902
2021-12-30 00:00:00+00:00,26.487079863805057
2021-12-31 00:00:00+00:00,26.849831574931383
2022-01-01 00:00:00+00:00,26.68042334725558
2022-01-02 00:00:00+00:00,27.687276524164805
2022-01-03 00:00:00+00:00,27.821031787578434
2022-01-04 00:00:00+00:00,27.13849071663766
2022-01-05 00:00:00+00:00,26.713773601253756
2022-01-06 00:00:00+00:00,25.081433804920696
2022-01-07 00:00:00+00:00,24.912572960132238
2022-01-08 00:00:00+00:00,23.528621156338623
2022-01-09 00:00:00+00:00,23.125593628720384
2022-01-10 00:00:00+00:00,23.397703624184793
2022-01-11 00:00:00+00:00,22.661061316915674
2022-01-12 00:00:00+00:00,23.867550126959657
2022-01-13 00:00:00+00:00,25.32835049904982
2022-01-14 00:00:00+00:00,24.566780694665162
2022-01-15 00:00:00+00:00,25.313919808897488
2022-01-16 00:00:00+00:00,25.58757416515592
2022-01-17 00:00:00+00:00,25.6743346794214
2022-01-18 00:00:00+00:00,25.213898552816048
2022-01-19 00:00:00+00:00,24.611454109460553
2022-01-20 00:00:00+00:00,23.8148047954476
2022-01-21 00:00:00+00:00,22.810499858002217
2022-01-22 00:00:00+00:00,19.907168083077792
2022-01-23 00:00:00+00:00,18.54270911833839
2022-01-24 00:00:00+00:00,19.48682266246944
2022-01-25 00:00:00+00:00,18.89500827374026
2022-01-26 00:00:00+00:00,19.268832218513953
2022-01-27 00:00:00+00:00,19.113743400819423
2022-01-28 00:00:00+00:00,18.96433444552941
2022-01-29 00:00:00+00:00,19.269655817032515
2022-01-30 00:00:00+00:00,19.711253182075854
2022-01-31 00:00:00+00:00,19.237891424335512
2022-02-01 00:00:00+00:00,19.763846272015076
2022-02-02 00:00:00+00:00,20.44020328681492
2022-02-03 00:00:00+00:00,19.377983719693088
2022-02-04 00:00:00+00:00,19.46158594998414
2022-02-05 00:00:00+00:00,21.402375530333302
2022-02-06 00:00:00+00:00,21.654262186961194
2022-02-07 00:00:00+00:00,22.14648637807593
2022-02-08 00:00:00+00:00,23.496661428270706
2022-02-09 00:00:00+00:00,23.247411927284094
2022-02-10 00:00:00+00:00,23.7020639882492
2022-02-11 00:00:00+00:00,22.827317900693288
2022-02-12 00:00:00+00:00,21.3309061681882
2022-02-13 00:00:00+00:00,21.4053653420019
2022-02-14 00:00:00+00:00,21.24262070765602
2022-02-15 00:00:00+00:00,21.400017950688092
2022-02-16 00:00:00+00:00,22.912830444230703
2022-02-17 00:00:00+00:00,22.60941295668159
2022-02-18 00:00:00+00:00,20.864992464915133
2022-02-19 00:00:00+00:00,20.54551351112694
2022-02-20 00:00:00+00:00,20.756297640191335
2022-02-21 00:00:00+00:00,19.742101034709847
2022-02-22 00:00:00+00:00,18.460804478643162
2022-02-23 00:00:00+00:00,19.138970449434346
2022-02-24 00:00:00+00:00,18.723344574657073
2022-02-25 00:00:00+00:00,18.766013365207534
2022-02-26 00:00:00+00:00,19.781349055220105
2022-02-27 00:00:00+00:00,19.712458981148277
2022-02-28 00:00:00+00:00,18.862874243979004
2022-03-01 00:00:00+00:00,20.936461626348372
2022-03-02 00:00:00+00:00,21.16728963533881
2022-03-03 00:00:00+00:00,20.885251516796913
2022-03-04 00:00:00+00:00,20.26677219187619
2022-03-05 00:00:00+00:00,18.897496247424748
2022-03-06 00:00:00+00:00,19.401982866633602
2022-03-07 00:00:00+00:00,18.65742740689469
2022-03-08 00:00:00+00:00,18.314286159962474
2022-03-09 00:00:00+00:00,18.521569954957513
2022-03-10 00:00:00+00:00,19.620217058663208
2022-03-11 00:00:00+00:00,18.68243015660719
2022-03-12 00:00:00+00:00,18.71876174727934
2022-03-13 00:00:00+00:00,18.76985949637202
2022-03-14 00:00:00+00:00,18.213732131289717
2022-03-15 00:00:00+00:00,18.680062896252206
2022-03-16 00:00:00+00:00,18.741811272628702
2022-03-17 00:00:00+00:00,19.66508985416646
2022-03-18 00:00:00+00:00,19.815115589414667
2022-03-19 00:00:00+00:00,20.332868381145808
2022-03-20 00:00:00+00:00,20.84354190036122
2022-03-21 00:00:00+00:00,20.23592120247136
2022-03-22 00:00:00+00:00,20.532951853884864
2022-03-23 00:00:00+00:00,21.151008588757165
2022-03-24 00:00:00+00:00,21.842620783734226
2022-03-25 00:00:00+00:00,22.469272822548685
2022-03-26 00:00:00+00:00,21.982701988921786
2022-03-27 00:00:00+00:00,22.425429785176853
2022-03-28 00:00:00+00:00,23.420993100632867
2022-03-29 00:00:00+00:00,23.355893916579
2022-03-30 00:00:00+00:00,23.806314613611953
