snapped_at,,bitcoin,ethereum,binancecoin,solana,cardano,xrp,polkadot,dogecoin,avalanche,litecoin
2025-07-12 00:00:00+00:00,avalanche,0.8238426615060223,0.8739074517851336,0.7324553825137367,0.8466795708410915,0.9157764958472648,0.7788576956328862,0.9273035555814785,0.895503322232894,0.9999999999999984,0.792351942702613
2025-07-12 00:00:00+00:00,litecoin,0.7409026539894803,0.6886331461474456,0.7147910259965843,0.7017756993797063,0.7830342086957875,0.69242773624184,0.7678903288827889,0.772985906815423,0.792351942702613,1.0000000000000167
2025-07-13 00:00:00+00:00,bitcoin,1.0000000000000009,0.7836200776656844,0.7316976487469449,0.7704909027753527,0.8513991361487724,0.7165865330219825,0.7655215207506864,0.8053593688243543,0.8207809756463005,0.742386685324504
2025-07-13 00:00:00+00:00,ethereum,0.7836200776656844,1.0000000000000002,0.7248143814721039,0.8203515789325135,0.8706219078303257,0.70973359813165,0.8463717954387076,0.8491135451832814,0.87213969043514,0.6884080863833791
2025-07-13 00:00:00+00:00,binancecoin,0.7316976487469449,0.7248143814721039,1.0,0.7634014862092525,0.711186697517469,0.6541850776576935,0.7333207267085013,0.6714327745875873,0.7271321478632761,0.7174702296565074
2025-07-13 00:00:00+00:00,solana,0.7704909027753527,0.8203515789325135,0.7634014862092525,1.000000000000007,0.8347474525880314,0.7450744680336318,0.8233087346185755,0.7864485079892342,0.8438431290720279,0.7022500552308133
2025-07-13 00:00:00+00:00,cardano,0.8513991361487724,0.8706219078303257,0.711186697517469,0.8347474525880314,0.9999999999999936,0.8425587414901803,0.8828506166623706,0.8939975589362589,0.9149638535797531,0.782217503541816
2025-07-13 00:00:00+00:00,xrp,0.7165865330219825,0.70973359813165,0.6541850776576935,0.7450744680336318,0.8425587414901803,0.9999999999999921,0.7323275659503912,0.7790884646626048,0.7775199499479456,0.6905752898978585
2025-07-13 00:00:00+00:00,polkadot,0.7655215207506864,0.8463717954387076,0.7333207267085013,0.8233087346185755,0.8828506166623706,0.7323275659503912,0.9999999999999912,0.8736115716028513,0.9290867037916696,0.7668854230346632
2025-07-13 00:00:00+00:00,dogecoin,0.8053593688243543,0.8491135451832814,0.6714327745875873,0.7864485079892342,0.8939975589362589,0.7790884646626048,0.8736115716028513,0.9999999999999648,0.8944076203553241,0.7731081382825492
2025-07-13 00:00:00+00:00,avalanche,0.8207809756463005,0.87213969043514,0.7271321478632761,0.8438431290720279,0.9149638535797531,0.7775199499479456,0.9290867037916696,0.8944076203553241,0.9999999999999983,0.7919337968644818
2025-07-13 00:00:00+00:00,litecoin,0.742386685324504,0.6884080863833791,0.7174702296565074,0.7022500552308133,0.782217503541816,0.6905752898978585,0.7668854230346632,0.7731081382825492,0.7919337968644818,1.0000000000000167
2025-07-14 00:00:00+00:00,bitcoin,1.0000000000000007,0.7824818608281996,0.7332576895424439,0.7693122951176898,0.8529392730453157,0.7181398349836573,0.7667238226450939,0.8093769010796487,0.8212671276044281,0.7458875496906417
2025-07-14 00:00:00+00:00,ethereum,0.7824818608281996,0.9999999999999999,0.7246028578448779,0.8202767763194021,0.8666707753948792,0.705993560063598,0.8453017468944177,0.852717161211264,0.8718153089474596,0.6891489948332205
2025-07-14 00:00:00+00:00,binancecoin,0.7332576895424439,0.7246028578448779,1.0,0.762969827120131,0.7113801909190167,0.6547120668799048,0.7341488437900234,0.672166334608877,0.7300048211393239,0.718573747600983
2025-07-14 00:00:00+00:00,solana,0.7693122951176898,0.8202767763194021,0.762969827120131,1.0000000000000073,0.8306178472178687,0.7407776656425336,0.8221069533987053,0.7896005613927342,0.8435482647826891,0.7026648494927081
2025-07-14 00:00:00+00:00,cardano,0.8529392730453157,0.8666707753948792,0.7113801909190167,0.8306178472178687,0.9999999999999937,0.8448066487301552,0.8827903209064294,0.8899288657220684,0.9178933554292781,0.7824221761617389
2025-07-14 00:00:00+00:00,xrp,0.7181398349836573,0.705993560063598,0.6547120668799048,0.7407776656425336,0.8448066487301552,0.9999999999999921,0.733134358710586,0.776461917766462,0.7796125320171036,0.6919883708814248
2025-07-14 00:00:00+00:00,polkadot,0.7667238226450939,0.8453017468944177,0.7341488437900234,0.8221069533987053,0.8827903209064294,0.733134358710586,0.9999999999999912,0.8749295523146289,0.9310622537215758,0.7685541342829366
2025-07-14 00:00:00+00:00,dogecoin,0.8093769010796487,0.852717161211264,0.672166334608877,0.7896005613927342,0.8899288657220684,0.776461917766462,0.8749295523146289,0.9999999999999647,0.9020722377033634,0.7720542069369112
2025-07-14 00:00:00+00:00,avalanche,0.8212671276044281,0.8718153089474596,0.7300048211393239,0.8435482647826891,0.9178933554292781,0.7796125320171036,0.9310622537215758,0.9020722377033634,0.9999999999999982,0.7976525803283815
2025-07-14 00:00:00+00:00,litecoin,0.7458875496906417,0.6891489948332205,0.718573747600983,0.7026648494927081,0.7824221761617389,0.6919883708814248,0.7685541342829366,0.7720542069369112,0.7976525803283815,1.0000000000000167
2025-07-15 00:00:00+00:00,bitcoin,1.000000000000001,0.781107021716601,0.7308161478004649,0.7675904103371066,0.8515642050433112,0.7110032433452219,0.7639158491420741,0.8075697727503633,0.820289254853992,0.744045003973911
2025-07-15 00:00:00+00:00,ethereum,0.781107021716601,0.9999999999999999,0.7220910892409994,0.8191318982910408,0.8659382936619365,0.6993752379669638,0.8437073128941499,0.8512725533333998,0.8721466660224481,0.6872016557519577
2025-07-15 00:00:00+00:00,binancecoin,0.7308161478004649,0.7220910892409994,1.0000000000000002,0.7607275961839592,0.710485770908439,0.6410720311847131,0.7334179298412845,0.6705802287817304,0.7288449952594043,0.7155393351880089
2025-07-15 00:00:00+00:00,solana,0.7675904103371066,0.8191318982910408,0.7607275961839592,1.0000000000000073,0.8288920024311193,0.7334221486980955,0.8198187869797022,0.7876570050214372,0.8427423188713082,0.7004537857265505
2025-07-15 00:00:00+00:00,cardano,0.8515642050433112,0.8659382936619365,0.710485770908439,0.8288920024311193,0.9999999999999936,0.832845079982209,0.881021467243958,0.8897702082265209,0.9161375372062566,0.7798848038101313
2025-07-15 00:00:00+00:00,xrp,0.7110032433452219,0.6993752379669638,0.6410720311847131,0.7334221486980955,0.832845079982209,0.9999999999999923,0.7193337835499192,0.7648655320305642,0.7713474232620593,0.6862031732988456
2025-07-15 00:00:00+00:00,polkadot,0.7639158491420741,0.8437073128941499,0.7334179298412845,0.8198187869797022,0.881021467243958,0.7193337835499192,0.9999999999999911,0.8743107671362265,0.929495164466599,0.7653382336497568
2025-07-15 00:00:00+00:00,dogecoin,0.8075697727503633,0.8512725533333998,0.6705802287817304,0.7876570050214372,0.8897702082265209,0.7648655320305642,0.8743107671362265,0.9999999999999647,0.9022015259076936,0.7696651546766193
2025-07-15 00:00:00+00:00,avalanche,0.820289254853992,0.8721466660224481,0.7288449952594043,0.8427423188713082,0.9161375372062566,0.7713474232620593,0.929495164466599,0.9022015259076936,0.999999999999998,0.7962914944766774
2025-07-15 00:00:00+00:00,litecoin,0.744045003973911,0.6872016557519577,0.7155393351880089,0.7004537857265505,0.7798848038101313,0.6862031732988456,0.7653382336497568,0.7696651546766193,0.7962914944766774,1.0000000000000169
2025-07-16 00:00:00+00:00,bitcoin,1.0000000000000009,0.7610752750461388,0.7255574308418218,0.7624425091650587,0.837476295672367,0.7118401213182618,0.7426775921242081,0.7992142303249367,0.7868536582584583,0.7370704503983398
2025-07-16 00:00:00+00:00,ethereum,0.7610752750461388,0.9999999999999999,0.7203535428499548,0.8295181483530283,0.8665454252667695,0.6901624842953459,0.8466277215500073,0.8500079462834196,0.872053295635186,0.6854634265828282
2025-07-16 00:00:00+00:00,binancecoin,0.7255574308418218,0.7203535428499548,1.0000000000000002,0.7633821312644439,0.7094930066019809,0.6412066834890574,0.7296393625815659,0.670427499838006,0.7218595532160003,0.7182110712194056
2025-07-16 00:00:00+00:00,solana,0.7624425091650587,0.8295181483530283,0.7633821312644439,1.0000000000000073,0.8346389002400713,0.7388606126842784,0.822084520887193,0.7924049098460261,0.8492672551946486,0.7146681782590164
2025-07-16 00:00:00+00:00,cardano,0.837476295672367,0.8665454252667695,0.7094930066019809,0.8346389002400713,0.9999999999999936,0.8281008335336726,0.8807658105460872,0.8892919537662516,0.9130948303426395,0.7814736997385625
2025-07-16 00:00:00+00:00,xrp,0.7118401213182618,0.6901624842953459,0.6412066834890574,0.7388606126842784,0.8281008335336726,0.9999999999999922,0.7106650759827804,0.7632716061830236,0.7531825296738485,0.683906984605383
2025-07-16 00:00:00+00:00,polkadot,0.7426775921242081,0.8466277215500073,0.7296393625815659,0.822084520887193,0.8807658105460872,0.7106650759827804,0.9999999999999912,0.8717352412900857,0.9309153635317193,0.7667035206202931
2025-07-16 00:00:00+00:00,dogecoin,0.7992142303249367,0.8500079462834196,0.670427499838006,0.7924049098460261,0.8892919537662516,0.7632716061830236,0.8717352412900857,0.9999999999999647,0.8954238473539479,0.7717530826494887
2025-07-16 00:00:00+00:00,avalanche,0.7868536582584583,0.872053295635186,0.7218595532160003,0.8492672551946486,0.9130948303426395,0.7531825296738485,0.9309153635317193,0.8954238473539479,0.9999999999999982,0.7900131988316067
2025-07-16 00:00:00+00:00,litecoin,0.7370704503983398,0.6854634265828282,0.7182110712194056,0.7146681782590164,0.7814736997385625,0.683906984605383,0.7667035206202931,0.7717530826494887,0.7900131988316067,1.000000000000017
2025-07-17 00:00:00+00:00,bitcoin,1.0000000000000007,0.7553428908873052,0.7204962958301218,0.7547016642843485,0.8374367778902417,0.7117587587282965,0.7425796210737111,0.7942221080195084,0.7865795524619104,0.7373451989275459
2025-07-17 00:00:00+00:00,ethereum,0.7553428908873052,0.9999999999999999,0.7306407512826422,0.8377978525018704,0.8622940098512387,0.6971086683433967,0.8431469654309807,0.8541162990030525,0.8618763909317662,0.6806447209263818
2025-07-17 00:00:00+00:00,binancecoin,0.7204962958301218,0.7306407512826422,1.0000000000000002,0.7691058586562493,0.708651764623513,0.6536215687961269,0.7264008279145321,0.6795820935929201,0.7144426906140721,0.7145018985792633
2025-07-17 00:00:00+00:00,solana,0.7547016642843485,0.8377978525018704,0.7691058586562493,1.000000000000007,0.8303226003367985,0.7497128349591133,0.8157504503184351,0.7992659721337437,0.8375251023050443,0.7089760002644759
2025-07-17 00:00:00+00:00,cardano,0.8374367778902417,0.8622940098512387,0.708651764623513,0.8303226003367985,0.9999999999999936,0.8287463753601411,0.8813955960082999,0.8860388851435399,0.9123124891596306,0.7816106615947551
2025-07-17 00:00:00+00:00,xrp,0.7117587587282965,0.6971086683433967,0.6536215687961269,0.7497128349591133,0.8287463753601411,0.9999999999999922,0.7139317763989962,0.769169424965867,0.7506142296228637,0.6831198130507653
2025-07-17 00:00:00+00:00,polkadot,0.7425796210737111,0.8431469654309807,0.7264008279145321,0.8157504503184351,0.8813955960082999,0.7139317763989962,0.9999999999999912,0.8686789614080708,0.930420434153118,0.767345930317942
2025-07-17 00:00:00+00:00,dogecoin,0.7942221080195084,0.8541162990030525,0.6795820935929201,0.7992659721337437,0.8860388851435399,0.769169424965867,0.8686789614080708,0.9999999999999656,0.8869356209749478,0.7671645603753373
2025-07-17 00:00:00+00:00,avalanche,0.7865795524619104,0.8618763909317662,0.7144426906140721,0.8375251023050443,0.9123124891596306,0.7506142296228637,0.930420434153118,0.8869356209749478,0.9999999999999981,0.7899846353534805
2025-07-17 00:00:00+00:00,litecoin,0.7373451989275459,0.6806447209263818,0.7145018985792633,0.7089760002644759,0.7816106615947551,0.6831198130507653,0.767345930317942,0.7671645603753373,0.7899846353534805,1.0000000000000169
2025-07-18 00:00:00+00:00,bitcoin,1.0000000000000009,0.7549412503993377,0.7187354819253917,0.7546570734086621,0.823900711304776,0.6373451478276931,0.7448663770326606,0.7960108733771709,0.7832785969842997,0.7356505694180552
2025-07-18 00:00:00+00:00,ethereum,0.7549412503993377,0.9999999999999999,0.7319325782426828,0.8376251021303951,0.8551333119529416,0.647602547411441,0.8449765935113464,0.8549668212720454,0.8616565061911862,0.6827222893042607
2025-07-18 00:00:00+00:00,binancecoin,0.7187354819253917,0.7319325782426828,1.0000000000000004,0.7678045125036013,0.7117961772664512,0.6279864965483807,0.728707002782423,0.6803154374993909,0.7182061571963564,0.7189494487021991
2025-07-18 00:00:00+00:00,solana,0.7546570734086621,0.8376251021303951,0.7678045125036013,1.000000000000007,0.8184902767438281,0.6796383626618734,0.8169426870651578,0.8001687307318689,0.8349477594622939,0.7077446149741753
2025-07-18 00:00:00+00:00,cardano,0.823900711304776,0.8551333119529416,0.7117961772664512,0.8184902767438281,0.9999999999999939,0.8206684808013937,0.8743681818702103,0.8750197398285717,0.910916428327048,0.7853724441301005
2025-07-18 00:00:00+00:00,xrp,0.6373451478276931,0.647602547411441,0.6279864965483807,0.6796383626618734,0.8206684808013937,0.9999999999999942,0.6696657304944869,0.7070792073052296,0.7171708032953905,0.6663710399984548
2025-07-18 00:00:00+00:00,polkadot,0.7448663770326606,0.8449765935113464,0.728707002782423,0.8169426870651578,0.8743681818702103,0.6696657304944869,0.9999999999999915,0.8690168366394805,0.9309884502759502,0.7681471739307805
2025-07-18 00:00:00+00:00,dogecoin,0.7960108733771709,0.8549668212720454,0.6803154374993909,0.8001687307318689,0.8750197398285717,0.7070792073052296,0.8690168366394805,0.9999999999999655,0.8857915271040492,0.7660027489988661
2025-07-18 00:00:00+00:00,avalanche,0.7832785969842997,0.8616565061911862,0.7182061571963564,0.8349477594622939,0.910916428327048,0.7171708032953905,0.9309884502759502,0.8857915271040492,0.9999999999999983,0.7940748713170385
2025-07-18 00:00:00+00:00,litecoin,0.7356505694180552,0.6827222893042607,0.7189494487021991,0.7077446149741753,0.7853724441301005,0.6663710399984548,0.7681471739307805,0.7660027489988661,0.7940748713170385,1.0000000000000169
2025-07-19 00:00:00+00:00,bitcoin,1.0000000000000009,0.7488073084195213,0.7106638493023112,0.7529064621417767,0.8238819702326283,0.6403645157645863,0.749041576350402,0.7665646979287228,0.7849335737886496,0.7344487052229631
2025-07-19 00:00:00+00:00,ethereum,0.7488073084195213,0.9999999999999999,0.7324229969055449,0.8421150030372414,0.8533687162160716,0.6424411449584533,0.8493422881031809,0.8476266145308462,0.8623214512672521,0.6820836338411556
2025-07-19 00:00:00+00:00,binancecoin,0.7106638493023112,0.7324229969055449,1.0,0.7750310218933729,0.7083576629108472,0.620715361975651,0.734603789143197,0.678039425262257,0.7196192331771174,0.7170245513192901
2025-07-19 00:00:00+00:00,solana,0.7529064621417767,0.8421150030372414,0.7750310218933729,1.000000000000007,0.824534800405703,0.6791666765971668,0.8124699115631646,0.7996035736412593,0.8315647092864384,0.7135295051602076
2025-07-19 00:00:00+00:00,cardano,0.8238819702326283,0.8533687162160716,0.7083576629108472,0.824534800405703,0.999999999999994,0.8206092581878054,0.8847143736308271,0.8554325929518193,0.9166531525632965,0.7853654220827112
2025-07-19 00:00:00+00:00,xrp,0.6403645157645863,0.6424411449584533,0.620715361975651,0.6791666765971668,0.8206092581878054,0.9999999999999943,0.6748897565257139,0.6801246611283641,0.7198420504317489,0.6655109021787105
2025-07-19 00:00:00+00:00,polkadot,0.749041576350402,0.8493422881031809,0.734603789143197,0.8124699115631646,0.8847143736308271,0.6748897565257139,0.9999999999999909,0.8610031117771392,0.9308684441578019,0.7769217999615461
2025-07-19 00:00:00+00:00,dogecoin,0.7665646979287228,0.8476266145308462,0.678039425262257,0.7996035736412593,0.8554325929518193,0.6801246611283641,0.8610031117771392,0.9999999999999664,0.87192972794329,0.7520802495321361
2025-07-19 00:00:00+00:00,avalanche,0.7849335737886496,0.8623214512672521,0.7196192331771174,0.8315647092864384,0.9166531525632965,0.7198420504317489,0.9308684441578019,0.87192972794329,0.9999999999999982,0.7987818341156551
2025-07-19 00:00:00+00:00,litecoin,0.7344487052229631,0.6820836338411556,0.7170245513192901,0.7135295051602076,0.7853654220827112,0.6655109021787105,0.7769217999615461,0.7520802495321361,0.7987818341156551,1.0000000000000167
2025-07-20 00:00:00+00:00,bitcoin,1.0000000000000009,0.7486228576826146,0.7100297888882713,0.7529969970965854,0.8218520900403509,0.6399832876392189,0.740663843029304,0.764697049629689,0.7777533319182642,0.6814370913469334
2025-07-20 00:00:00+00:00,ethereum,0.7486228576826146,1.0000000000000002,0.7339467934736273,0.8412000443549078,0.8528701126706805,0.641858194051828,0.8466770935356304,0.8472162932751287,0.8579869641007914,0.6493393197146511
2025-07-20 00:00:00+00:00,binancecoin,0.7100297888882713,0.7339467934736273,1.0000000000000002,0.7754193726128724,0.7087359437657469,0.6207033890858088,0.7311343857248482,0.6784279955035567,0.7180785735859889,0.6783098439034457
2025-07-20 00:00:00+00:00,solana,0.7529969970965854,0.8412000443549078,0.7754193726128724,1.000000000000007,0.822597247615534,0.6786482295626983,0.8056842087422503,0.7978037260349454,0.8243355627787281,0.6672722572982983
2025-07-20 00:00:00+00:00,cardano,0.8218520900403509,0.8528701126706805,0.7087359437657469,0.822597247615534,0.999999999999994,0.8194581324802344,0.8833520114265312,0.8553242567351631,0.9149285543114484,0.7536283057691966
2025-07-20 00:00:00+00:00,xrp,0.6399832876392189,0.641858194051828,0.6207033890858088,0.6786482295626983,0.8194581324802344,0.9999999999999941,0.6698134990949188,0.6789531774592357,0.7148750239676952,0.6247985279240807
2025-07-20 00:00:00+00:00,polkadot,0.740663843029304,0.8466770935356304,0.7311343857248482,0.8056842087422503,0.8833520114265312,0.6698134990949188,0.9999999999999912,0.8594793952554932,0.9332651700534957,0.765269673469001
2025-07-20 00:00:00+00:00,dogecoin,0.764697049629689,0.8472162932751287,0.6784279955035567,0.7978037260349454,0.8553242567351631,0.6789531774592357,0.8594793952554932,0.9999999999999665,0.8701247780048138,0.7212149881722034
2025-07-20 00:00:00+00:00,avalanche,0.7777533319182642,0.8579869641007914,0.7180785735859889,0.8243355627787281,0.9149285543114484,0.7148750239676952,0.9332651700534957,0.8701247780048138,0.9999999999999983,0.7869772855435516
2025-07-20 00:00:00+00:00,litecoin,0.6814370913469334,0.6493393197146511,0.6783098439034457,0.6672722572982983,0.7536283057691966,0.6247985279240807,0.765269673469001,0.7212149881722034,0.7869772855435516,1.0000000000000147
2025-07-21 00:00:00+00:00,bitcoin,1.0000000000000007,0.7535255708164401,0.6882327192508738,0.7617210711218945,0.8219695107045045,0.6472351144106709,0.7565027482057031,0.7231203126478116,0.7766266239221806,0.6824037310140577
2025-07-21 00:00:00+00:00,ethereum,0.7535255708164401,1.0000000000000002,0.736586933054372,0.8414845550867015,0.8546578455349819,0.6394627243758615,0.846250858004908,0.8408049437302014,0.8604090820142178,0.6522221918155566
2025-07-21 00:00:00+00:00,binancecoin,0.6882327192508738,0.736586933054372,1.0000000000000002,0.772969672496579,0.7090625003803674,0.6095061469516678,0.7285012357943951,0.693581749635691,0.7121320618191569,0.6801008038362525
2025-07-21 00:00:00+00:00,solana,0.7617210711218945,0.8414845550867015,0.772969672496579,1.000000000000007,0.8240709484452788,0.6776852145124712,0.8058550153859092,0.7870991071394591,0.8275708324632759,0.669003533490216
2025-07-21 00:00:00+00:00,cardano,0.8219695107045045,0.8546578455349819,0.7090625003803674,0.8240709484452788,0.9999999999999941,0.8168879383411283,0.8852940908265208,0.8442568942471153,0.9152662978511497,0.7554770428901397
2025-07-21 00:00:00+00:00,xrp,0.6472351144106709,0.6394627243758615,0.6095061469516678,0.6776852145124712,0.8168879383411283,0.9999999999999946,0.6702609488325476,0.6559241184069252,0.7151559621647455,0.6226848912805556
2025-07-21 00:00:00+00:00,polkadot,0.7565027482057031,0.846250858004908,0.7285012357943951,0.8058550153859092,0.8852940908265208,0.6702609488325476,0.9999999999999913,0.8449063420104139,0.938989376059564,0.7665446669784021
2025-07-21 00:00:00+00:00,dogecoin,0.7231203126478116,0.8408049437302014,0.693581749635691,0.7870991071394591,0.8442568942471153,0.6559241184069252,0.8449063420104139,0.9999999999999689,0.8495209961981555,0.7166202995103336
2025-07-21 00:00:00+00:00,avalanche,0.7766266239221806,0.8604090820142178,0.7121320618191569,0.8275708324632759,0.9152662978511497,0.7151559621647455,0.938989376059564,0.8495209961981555,0.999999999999998,0.788308625274106
2025-07-21 00:00:00+00:00,litecoin,0.6824037310140577,0.6522221918155566,0.6801008038362525,0.669003533490216,0.7554770428901397,0.6226848912805556,0.7665446669784021,0.7166202995103336,0.788308625274106,1.0000000000000147
2025-07-22 00:00:00+00:00,bitcoin,1.0000000000000009,0.729255250169949,0.6755610221113499,0.7089249243187675,0.806756762531724,0.6307204605592,0.7635601465916698,0.7022412117111463,0.7553086985255616,0.6608457828463388
2025-07-22 00:00:00+00:00,ethereum,0.729255250169949,0.9999999999999999,0.7209346165801095,0.7919377391333516,0.8370151797001087,0.6174223893680506,0.8443284837962177,0.8293638090308849,0.847222240590272,0.628946089147122
2025-07-22 00:00:00+00:00,binancecoin,0.6755610221113499,0.7209346165801095,1.0000000000000002,0.747512088719124,0.6950581263386747,0.594844105706877,0.7186974808958047,0.6754716353063436,0.6976735173333896,0.6611651722178923
2025-07-22 00:00:00+00:00,solana,0.7089249243187675,0.7919377391333516,0.747512088719124,1.0000000000000075,0.8033886201983175,0.6558750474192806,0.7744262851298849,0.7357843729559479,0.7921036651373423,0.6123029111958073
2025-07-22 00:00:00+00:00,cardano,0.806756762531724,0.8370151797001087,0.6950581263386747,0.8033886201983175,0.9999999999999939,0.81008007002672,0.8804094967049741,0.8263795038938154,0.9072555429294991,0.732025465457321
2025-07-22 00:00:00+00:00,xrp,0.6307204605592,0.6174223893680506,0.594844105706877,0.6558750474192806,0.81008007002672,0.9999999999999939,0.6578149857747363,0.6350511820180524,0.7015314368578132,0.5999585961633566
2025-07-22 00:00:00+00:00,polkadot,0.7635601465916698,0.8443284837962177,0.7186974808958047,0.7744262851298849,0.8804094967049741,0.6578149857747363,0.9999999999999909,0.8408500679681445,0.9419616933302182,0.7581506587957046
2025-07-22 00:00:00+00:00,dogecoin,0.7022412117111463,0.8293638090308849,0.6754716353063436,0.7357843729559479,0.8263795038938154,0.6350511820180524,0.8408500679681445,0.9999999999999668,0.8369079677151177,0.6994718205857815
2025-07-22 00:00:00+00:00,avalanche,0.7553086985255616,0.847222240590272,0.6976735173333896,0.7921036651373423,0.9072555429294991,0.7015314368578132,0.9419616933302182,0.8369079677151177,0.999999999999998,0.7721523906098493
2025-07-22 00:00:00+00:00,litecoin,0.6608457828463388,0.628946089147122,0.6611651722178923,0.6123029111958073,0.732025465457321,0.5999585961633566,0.7581506587957046,0.6994718205857815,0.7721523906098493,1.0000000000000158
2025-07-23 00:00:00+00:00,bitcoin,1.0000000000000007,0.719815825439182,0.6851375482265126,0.7145838281499968,0.8064262595322603,0.6231789227013237,0.7617898138274529,0.6938526965781792,0.7539559811781639,0.6631648227202979
2025-07-23 00:00:00+00:00,ethereum,0.719815825439182,1.0000000000000002,0.7175297440739073,0.7789214836705732,0.8348780058097922,0.6187932862042235,0.8427125436284407,0.830278687565954,0.8449183778284522,0.625996877639819
2025-07-23 00:00:00+00:00,binancecoin,0.6851375482265126,0.7175297440739073,1.0000000000000004,0.7646154216575386,0.7063910965685223,0.5870822995063264,0.7266743994019156,0.6683246880932406,0.7041571596666557,0.6638944639398362
2025-07-23 00:00:00+00:00,solana,0.7145838281499968,0.7789214836705732,0.7646154216575386,1.000000000000007,0.799614295198728,0.6481361590960046,0.7695696094998478,0.7264703546997158,0.7885946245723418,0.6175257176053086
2025-07-23 00:00:00+00:00,cardano,0.8064262595322603,0.8348780058097922,0.7063910965685223,0.799614295198728,0.9999999999999937,0.8115034505022319,0.8801936685456238,0.826983866377574,0.9076255462629945,0.736050607582225
2025-07-23 00:00:00+00:00,xrp,0.6231789227013237,0.6187932862042235,0.5870822995063264,0.6481361590960046,0.8115034505022319,0.9999999999999941,0.6589025354674765,0.6351845183911784,0.7012816454870904,0.596139375017072
2025-07-23 00:00:00+00:00,polkadot,0.7617898138274529,0.8427125436284407,0.7266743994019156,0.7695696094998478,0.8801936685456238,0.6589025354674765,0.9999999999999909,0.8413796620425119,0.9420409072158535,0.7606576932859339
2025-07-23 00:00:00+00:00,dogecoin,0.6938526965781792,0.830278687565954,0.6683246880932406,0.7264703546997158,0.826983866377574,0.6351845183911784,0.8413796620425119,0.9999999999999667,0.836094976773814,0.6955197395951302
2025-07-23 00:00:00+00:00,avalanche,0.7539559811781639,0.8449183778284522,0.7041571596666557,0.7885946245723418,0.9076255462629945,0.7012816454870904,0.9420409072158535,0.836094976773814,0.9999999999999981,0.7739567215417378
2025-07-23 00:00:00+00:00,litecoin,0.6631648227202979,0.625996877639819,0.6638944639398362,0.6175257176053086,0.736050607582225,0.596139375017072,0.7606576932859339,0.6955197395951302,0.7739567215417378,1.0000000000000153
2025-07-24 00:00:00+00:00,bitcoin,1.0000000000000004,0.7238287374525386,0.689242221125048,0.7116634047270981,0.7997916621773733,0.6150694811837487,0.7600118960500623,0.6927299392937043,0.754162925903923,0.6657027901936345
2025-07-24 00:00:00+00:00,ethereum,0.7238287374525386,1.0,0.7195991891585711,0.779635886450191,0.8383430354042878,0.6156121137665004,0.8504142577911241,0.832012224419827,0.8466073824114224,0.6352815934427093
2025-07-24 00:00:00+00:00,binancecoin,0.689242221125048,0.7195991891585711,1.0000000000000004,0.7643828023897676,0.7130963226640938,0.5836122869935079,0.7365801237742343,0.6739409217518155,0.7080437909456566,0.6712155342288524
2025-07-24 00:00:00+00:00,solana,0.7116634047270981,0.779635886450191,0.7643828023897676,1.0000000000000067,0.8152805953331477,0.6760380185770285,0.7880027214322558,0.7431906466006349,0.7975887526917991,0.6350900504784405
2025-07-24 00:00:00+00:00,cardano,0.7997916621773733,0.8383430354042878,0.7130963226640938,0.8152805953331477,0.9999999999999941,0.8345483067891692,0.8880277062964544,0.8386181394273712,0.9132379519863639,0.7481814105777781
2025-07-24 00:00:00+00:00,xrp,0.6150694811837487,0.6156121137665004,0.5836122869935079,0.6760380185770285,0.8345483067891692,0.9999999999999944,0.6958973909592711,0.6643657958546307,0.7131212101920564,0.6179514965717854
2025-07-24 00:00:00+00:00,polkadot,0.7600118960500623,0.8504142577911241,0.7365801237742343,0.7880027214322558,0.8880277062964544,0.6958973909592711,0.9999999999999913,0.8528327841201971,0.9486628058169836,0.772576277393713
2025-07-24 00:00:00+00:00,dogecoin,0.6927299392937043,0.832012224419827,0.6739409217518155,0.7431906466006349,0.8386181394273712,0.6643657958546307,0.8528327841201971,0.9999999999999686,0.8435486988675683,0.7087445866240746
2025-07-24 00:00:00+00:00,avalanche,0.754162925903923,0.8466073824114224,0.7080437909456566,0.7975887526917991,0.9132379519863639,0.7131212101920564,0.9486628058169836,0.8435486988675683,0.9999999999999982,0.7830122923789968
2025-07-24 00:00:00+00:00,litecoin,0.6657027901936345,0.6352815934427093,0.6712155342288524,0.6350900504784405,0.7481814105777781,0.6179514965717854,0.772576277393713,0.7087445866240746,0.7830122923789968,1.0000000000000149
2025-07-25 00:00:00+00:00,bitcoin,1.0000000000000004,0.7223426085923581,0.6926081208238815,0.712713799280223,0.8030960246737988,0.6187544797349658,0.7604666666932974,0.6940913592791457,0.7562908733215258,0.6648434924938487
2025-07-25 00:00:00+00:00,ethereum,0.7223426085923581,1.0000000000000002,0.7166250220757545,0.7695769610532964,0.8363534947449884,0.6137673069000261,0.8445551626730168,0.8253653760741853,0.8447422374763721,0.6354395684190243
2025-07-25 00:00:00+00:00,binancecoin,0.6926081208238815,0.7166250220757545,1.0000000000000002,0.7641527357250341,0.7133151938308181,0.584009063162648,0.7383585281319868,0.6753064073231789,0.7082813027690437,0.6753044888529616
2025-07-25 00:00:00+00:00,solana,0.712713799280223,0.7695769610532964,0.7641527357250341,1.0000000000000064,0.8133424803399929,0.6753787022369881,0.7898774319276416,0.7455255437266448,0.7951215500944944,0.6359078653773164
